id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude,section_prefixe
2021-265225,2021-01-22,1,Vente,365000.00,2,,"RUE FONDMORIGNY",2130,18000,18033,Bourges,18,,,18033000HX0156,,,,,,,,,,,,,0,2,Appartement,24.00,1,S,sols,,,120.00,2.4018740,47.0846730,000HX
2021-265225,2021-01-22,1,Vente,365000.00,2,,"RUE FONDMORIGNY",2130,18000,18033,Bourges,18,,,18033000HX0156,,,,,,,,,,,,,0,2,Appartement,36.00,2,S,sols,,,120.00,2.4018740,47.0846730,000HX
2021-265225,2021-01-22,1,Vente,365000.00,2,,"RUE FONDMORIGNY",2130,18000,18033,Bourges,18,,,18033000HX0156,,,,,,,,,,,,,0,2,Appartement,30.00,1,S,sols,,,120.00,2.4018740,47.0846730,000HX
2021-265225,2021-01-22,1,Vente,365000.00,2,,"RUE FONDMORIGNY",2130,18000,18033,Bourges,18,,,18033000HX0156,,,,,,,,,,,,,0,2,Appartement,40.00,2,S,sols,,,120.00,2.4018740,47.0846730,000HX
2021-265225,2021-01-22,1,Vente,365000.00,2,,"RUE FONDMORIGNY",2130,18000,18033,Bourges,18,,,18033000HX0156,,,,,,,,,,,,,0,2,Appartement,40.00,1,S,sols,,,120.00,2.4018740,47.0846730,000HX
2021-265225,2021-01-22,1,Vente,365000.00,2,,"RUE FONDMORIGNY",2130,18000,18033,Bourges,18,,,18033000HX0156,,,,,,,,,,,,,0,2,Appartement,30.00,1,S,sols,,,120.00,2.4018740,47.0846730,000HX
2021-265225,2021-01-22,1,Vente,365000.00,19,,"RUE GEOFFROY TORY",2470,18000,18033,Bourges,18,,,18033000HX0157,,,2,,,,,,,,,,1,2,Appartement,70.00,4,,,,,,2.4018730,47.0846070,000HX
2021-265226,2021-01-06,1,Vente,60000.00,121,,"RUE CHARLET",1160,18000,18033,Bourges,18,,,18033000BV0023,,,29,,37,52.15,,,,,,,2,2,Appartement,52.00,3,,,,,,2.4178460,47.0845850,000BV
2021-265228,2021-01-20,1,Vente,112400.00,17,,"RUE JEAN BAFFIER",2980,18000,18033,Bourges,18,,,18033000IK0624,,,12,73.00,24,,,,,,,,2,2,Appartement,73.00,4,,,,,,2.4009440,47.0790030,000IK
2021-265228,2021-01-20,1,Vente,112400.00,17,,"RUE JEAN BAFFIER",2980,18000,18033,Bourges,18,,,18033000IK0624,,,38,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.4009440,47.0790030,000IK
2021-265230,2021-01-22,1,Vente,3000.00,,,"CHE DES PREBENDES",4880,18000,18033,Bourges,18,,,18033000BS0280,,,,,,,,,,,,,0,,,,,J,jardins,,,874.00,2.4104830,47.0863180,000BS
2021-265231,2021-01-20,1,Vente,118500.00,13,,"IMP ANDRE MESSAGER",0155,18000,18033,Bourges,18,,,18033000EY0133,,,,,,,,,,,,,0,1,Maison,71.00,4,S,sols,,,167.00,2.3729450,47.0833860,000EY
2021-265232,2021-01-23,1,Vente,32000.00,62,,"RUE MIREBEAU",4020,18000,18033,Bourges,18,,,18033000IO0047,,,1,,9,20.58,,,,,,,2,2,Appartement,25.00,1,,,,,,2.3966340,47.0862340,000IO
2021-265234,2021-01-05,1,Vente,120000.00,30,,"RUE FABRE D EGLANTINE",2030,18000,18033,Bourges,18,,,18033000DL0333,,,,,,,,,,,,,0,,,,,T,terres,,,132.00,2.4028010,47.0685070,000DL
2021-265234,2021-01-05,1,Vente,120000.00,30,,"RUE FABRE D EGLANTINE",2030,18000,18033,Bourges,18,,,18033000DL0354,,,,,,,,,,,,,0,1,Maison,67.00,4,S,sols,,,316.00,2.4027610,47.0686240,000DL
2021-265236,2021-01-27,1,Vente,90000.00,41,,"ALL DU PATIO",4393,18000,18033,Bourges,18,,,18033000CE0127,,,6,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.4172360,47.0781470,000CE
2021-265236,2021-01-27,1,Vente,90000.00,41,,"ALL DU PATIO",4393,18000,18033,Bourges,18,,,18033000CE0127,,,2,64.50,,,,,,,,,1,2,Appartement,64.00,3,,,,,,2.4172360,47.0781470,000CE
2021-265236,2021-01-27,1,Vente,90000.00,41,,"ALL DU PATIO",4393,18000,18033,Bourges,18,,,18033000CE0127,,,7,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.4172360,47.0781470,000CE
2021-265245,2021-01-28,1,Vente,175000.00,113,,"RUE BARBES",0340,18000,18033,Bourges,18,,,18033000DY0835,,,,,,,,,,,,,0,2,Appartement,35.00,2,S,sols,,,104.00,2.3893990,47.0736610,000DY
2021-265245,2021-01-28,1,Vente,175000.00,113,,"RUE BARBES",0340,18000,18033,Bourges,18,,,18033000DY0835,,,,,,,,,,,,,0,2,Appartement,60.00,3,S,sols,,,104.00,2.3893990,47.0736610,000DY
2021-265245,2021-01-28,1,Vente,175000.00,113,,"RUE BARBES",0340,18000,18033,Bourges,18,,,18033000DY0835,,,,,,,,,,,,,0,2,Appartement,18.00,1,S,sols,,,104.00,2.3893990,47.0736610,000DY
2021-265248,2021-01-16,1,Vente,72000.00,11,,"RUE DE LA HALLE",2790,18000,18033,Bourges,18,,,18033000IN0516,,,44,34.86,,,,,,,,,1,2,Appartement,36.00,2,,,,,,2.3903030,47.0825460,000IN
2021-265257,2021-01-27,1,Vente,236000.00,7,,"RUE EMILE ZOLA",1950,18000,18033,Bourges,18,,,18033000IO0452,,,,,,,,,,,,,0,4,"Local industriel. commercial ou assimilé",226.00,0,S,sols,,,293.00,2.3956660,47.0835360,000IO
2021-265257,2021-01-27,1,Vente,236000.00,7,,"RUE EMILE ZOLA",1950,18000,18033,Bourges,18,,,18033000IO0452,,,,,,,,,,,,,0,1,Maison,105.00,5,S,sols,,,293.00,2.3956660,47.0835360,000IO
2021-265260,2021-01-22,1,Vente,32500.00,108,,"RUE EDOUARD VAILLANT",1910,18000,18033,Bourges,18,,,18033000HW0225,,,16,19.28,22,,,,,,,,2,2,Appartement,17.00,1,,,,,,2.4007990,47.0889790,000HW
2021-265261,2021-01-16,2,Vente,145500.00,18,,"RUE DES TILLEULS",5610,18000,18033,Bourges,18,,,18033000BT0981,,,,,,,,,,,,,0,1,Maison,126.00,4,S,sols,,,258.00,,,000BT
2021-265264,2021-01-13,1,Vente,320000.00,15,,"RUE BARBES",0340,18000,18033,Bourges,18,,,18033000DY0005,,,,,,,,,,,,,0,4,"Local industriel. commercial ou assimilé",957.00,0,S,sols,,,413.00,2.3903640,47.0781190,000DY
2021-265264,2021-01-13,1,Vente,320000.00,15,,"RUE BARBES",0340,18000,18033,Bourges,18,,,18033000DY0019,,,,,,,,,,,,,0,,,,,S,sols,,,376.00,2.3901400,47.0780220,000DY
2021-265265,2021-01-18,1,Vente,220000.00,1,B,"RUE LOUIS ROLLAND",3570,18000,18033,Bourges,18,,,18033000HZ0398,,,,,,,,,,,,,0,1,Maison,84.00,5,S,sols,,,70.00,2.4040330,47.0816390,000HZ
2021-265265,2021-01-18,1,Vente,220000.00,1,B,"RUE LOUIS ROLLAND",3570,18000,18033,Bourges,18,,,18033000HZ0398,,,,,,,,,,,,,0,1,Maison,84.00,5,J,jardins,,,238.00,2.4040330,47.0816390,000HZ
2021-265265,2021-01-18,1,Vente,220000.00,1,A,"RUE LOUIS ROLLAND",3570,18000,18033,Bourges,18,,,18033000HZ0400,,,1,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.4039630,47.0815240,000HZ
2021-265265,2021-01-18,1,Vente,220000.00,,,"RUE LOUIS ROLLAND",3570,18000,18033,Bourges,18,,,18033000HZ0415,,,,,,,,,,,,,0,,,,,S,sols,,,388.00,2.4040590,47.0819310,000HZ
2021-265265,2021-01-18,1,Vente,220000.00,9418,,"RUE LOUIS ROLLAND",3570,18000,18033,Bourges,18,,,18033000HZ0418,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,20.00,2.4040160,47.0818490,000HZ
2021-265266,2021-01-14,1,Vente,80000.00,53,,"AV DU GEN CHARLES DE GAULLE",2461,18000,18033,Bourges,18,,,18033000BH0142,,,34,79.30,47,,,,,,,,2,2,Appartement,78.00,4,,,,,,2.4044000,47.0979800,000BH
2021-265268,2021-01-19,1,Vente,163000.00,1,,"RUE WOLFGANG MOZART",5873,18000,18033,Bourges,18,,,18033000EY0051,,,,,,,,,,,,,0,1,Maison,102.00,6,S,sols,,,460.00,2.3768270,47.0834690,000EY
2021-265272,2021-01-20,1,Vente,75000.00,10,,"CHE TORTU",5616,18000,18033,Bourges,18,,,18033000HI0153,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,160.00,,,000HI
2021-265272,2021-01-20,1,Vente,75000.00,10,,"CHE TORTU",5616,18000,18033,Bourges,18,,,18033000HI0153,,,,,,,,,,,,,0,3,Dépendance,,0,J,jardins,,,868.00,,,000HI
2021-265273,2021-01-21,1,Vente,1400.00,,,"CHS DE CHAPPE",1070,18000,18033,Bourges,18,,,18033000BV0033,,,,,,,,,,,,,0,,,,,J,jardins,,,303.00,2.4202980,47.0881610,000BV
2021-265274,2021-01-22,1,Vente,90000.00,7,,"RTE DE MARMAGNE",3790,18000,18033,Bourges,18,,,18033000YD0079,,,,,,,,,,,,,0,1,Maison,60.00,3,S,sols,,,404.00,2.3484840,47.0812030,000YD
2021-265274,2021-01-22,1,Vente,90000.00,,,"RTE DE MARMAGNE",3790,18000,18033,Bourges,18,,,18033000YD0080,,,,,,,,,,,,,0,,,,,VE,vergers,,,176.00,2.3486160,47.0812480,000YD
2021-265275,2021-01-21,1,Vente,137000.00,43,,"ALL AUGUSTE RODIN",0237,18000,18033,Bourges,18,,,18033000IT0136,,,,,,,,,,,,,0,1,Maison,97.00,4,S,sols,,,427.00,2.4049850,47.0604480,000IT
2021-265276,2021-01-20,1,Vente,76500.00,91,,"RUE BARBES",0340,18000,18033,Bourges,18,,,18033000DY0204,,,20,,9,63.18,,,,,,,2,2,Appartement,60.00,3,,,,,,2.3900280,47.0745440,000DY
2021-265277,2021-01-20,1,Vente,52000.00,42,,"RUE DE GIONNE",2552,18000,18033,Bourges,18,,,18033000DK0266,,,25,52.39,35,,,,,,,,2,2,Appartement,47.00,3,,,,,,2.4079800,47.0704730,000DK
2021-265281,2021-01-27,1,Vente,5000.00,40,,"RUE JEAN JACQUES ROUSSEAU",3060,18000,18033,Bourges,18,,,18033000EW0347,,,15,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.3869560,47.0780700,000EW
2021-265282,2021-02-02,1,Vente,210000.00,9,,"RUE JOYEUSE",3210,18000,18033,Bourges,18,,,18033000HX0179,,,30,93.25,,,,,,,,,1,2,Appartement,93.00,3,,,,,,2.3998390,47.0851370,000HX
2021-265282,2021-02-02,1,Vente,210000.00,7,,"RUE JOYEUSE",3210,18000,18033,Bourges,18,,,18033000HX0180,,,1,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.3997710,47.0851820,000HX
2021-265285,2021-01-27,1,Vente,160000.00,32,,"RUE ROBERT SURCOUF",5167,18000,18033,Bourges,18,,,18033000BZ0243,,,,,,,,,,,,,0,1,Maison,92.00,5,S,sols,,,562.00,2.4334250,47.0809660,000BZ
2021-265287,2021-01-20,1,Vente,83000.00,9,,"BD G CLEMENCEAU",2510,18000,18033,Bourges,18,,,18033000HX0031,,,3,,7,,,,,,,,2,4,"Local industriel. commercial ou assimilé",67.00,0,,,,,,2.4018980,47.0852630,000HX
2021-265288,2021-01-30,1,Vente,115000.00,22,,"RUE DU CHARIOT",1180,18000,18033,Bourges,18,,,18033000IM0299,,,1,,4,65.95,5,,,,,,3,4,"Local industriel. commercial ou assimilé",65.00,0,,,,,,2.3913750,47.0791280,000IM
2021-265299,2021-01-27,1,"Vente en l'état futur d'achèvement",164673.60,,,"RUE RANCHOT",5110,18000,18033,Bourges,18,,,18033000DK0375,,,135,,,,,,,,,,1,,,,,,,,,,2.4040720,47.0742890,000DK
2021-265300,2021-02-01,1,"Vente en l'état futur d'achèvement",190929.60,,,"RUE RANCHOT",5110,18000,18033,Bourges,18,,,18033000DK0375,,,136,,,,,,,,,,1,,,,,,,,,,2.4040720,47.0742890,000DK
2021-265301,2021-01-29,1,Vente,185000.00,23,,"RUE DE BEAUMONT",0410,18000,18033,Bourges,18,,,18033000IK0825,,,2,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.4017860,47.0767010,000IK
2021-265301,2021-01-29,1,Vente,185000.00,23,,"RUE DE BEAUMONT",0410,18000,18033,Bourges,18,,,18033000IK0825,,,1,77.37,,,,,,,,,1,2,Appartement,76.00,4,,,,,,2.4017860,47.0767010,000IK
2021-265303,2021-01-11,1,Vente,78000.00,6,B,"AV MARX DORMOY",3820,18000,18033,Bourges,18,,,18033000HT0076,,,1,,2,,3,,,,,,3,2,Appartement,79.00,3,,,,,,2.4019450,47.0907610,000HT
2021-265305,2021-02-05,1,Vente,139500.00,63,,"RUE YVES MONTAND",5894,18000,18033,Bourges,18,,,18033000ZW0192,,,,,,,,,,,,,0,1,Maison,98.00,4,S,sols,,,230.00,2.4155580,47.0576160,000ZW
2021-265305,2021-02-05,1,Vente,139500.00,63,,"RUE YVES MONTAND",5894,18000,18033,Bourges,18,,,18033000ZW0192,,,,,,,,,,,,,0,1,Maison,98.00,4,AG,"terrains d'agrément",,,565.00,2.4155580,47.0576160,000ZW
2021-265309,2021-02-01,1,Vente,700.00,,,"MARAIS DE VOISELLE",B334,18000,18033,Bourges,18,,,18033000BS0355,,,,,,,,,,,,,0,,,,,J,jardins,,,643.00,2.4067470,47.0875910,000BS
2021-265311,2021-02-02,1,Vente,83000.00,4,,"RUE DE LA VERNUSSE",5746,18000,18033,Bourges,18,,,18033000DS0269,,,58,,,,,,,,,,1,2,Appartement,55.00,3,,,,,,2.4050970,47.0528940,000DS
2021-265311,2021-02-02,1,Vente,83000.00,4,,"RUE DE LA VERNUSSE",5746,18000,18033,Bourges,18,,,18033000DS0269,,,120,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.4050970,47.0528940,000DS
2021-265314,2021-02-09,1,Vente,68000.00,91,,"RUE BARBES",0340,18000,18033,Bourges,18,,,18033000DY0204,,,11,69.56,14,,,,,,,,2,2,Appartement,60.00,3,,,,,,2.3900280,47.0745440,000DY
2021-265314,2021-02-09,1,Vente,68000.00,42,,"RUE THEOPHILE LAMY",5600,18000,18033,Bourges,18,,,18033000DY0204,,,25,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.3900280,47.0745440,000DY
2021-265318,2021-01-18,1,Vente,1000000.00,1,B,"AV EUGENE BRISSON",2010,18000,18033,Bourges,18,,,18033000HZ0280,,,,,,,,,,,,,0,2,Appartement,236.00,6,S,sols,,,1187.00,2.4011490,47.0814760,000HZ
2021-265318,2021-01-18,1,Vente,1000000.00,1,B,"AV EUGENE BRISSON",2010,18000,18033,Bourges,18,,,18033000HZ0280,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,1187.00,2.4011490,47.0814760,000HZ
2021-265318,2021-01-18,1,Vente,1000000.00,1,B,"AV EUGENE BRISSON",2010,18000,18033,Bourges,18,,,18033000HZ0280,,,,,,,,,,,,,0,2,Appartement,230.00,6,S,sols,,,1187.00,2.4011490,47.0814760,000HZ
2021-265318,2021-01-18,1,Vente,1000000.00,1,B,"AV EUGENE BRISSON",2010,18000,18033,Bourges,18,,,18033000HZ0280,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,1187.00,2.4011490,47.0814760,000HZ
2021-265318,2021-01-18,1,Vente,1000000.00,1,B,"AV EUGENE BRISSON",2010,18000,18033,Bourges,18,,,18033000HZ0280,,,,,,,,,,,,,0,4,"Local industriel. commercial ou assimilé",901.00,0,S,sols,,,1187.00,2.4011490,47.0814760,000HZ
2021-265318,2021-01-18,1,Vente,1000000.00,1,B,"AV EUGENE BRISSON",2010,18000,18033,Bourges,18,,,18033000HZ0280,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,1187.00,2.4011490,47.0814760,000HZ
2021-265318,2021-01-18,1,Vente,1000000.00,1,,"AV EUGENE BRISSON",2010,18000,18033,Bourges,18,,,18033000HZ0281,,,,,,,,,,,,,0,4,"Local industriel. commercial ou assimilé",1333.00,0,S,sols,,,769.00,2.4010240,47.0816430,000HZ
2021-265319,2021-01-12,1,Vente,37000.00,,,"PL DU 14 JUILLET",5040,18000,18033,Bourges,18,,,18033000AK0017,,,,,,,,,,,,,0,,,,,S,sols,,,500.00,2.4038440,47.1252150,000AK
2021-265319,2021-01-12,1,Vente,37000.00,34,,"PL DU 14 JUILLET",5040,18000,18033,Bourges,18,,,18033000AK0027,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,45.00,2.4039520,47.1251480,000AK
2021-265319,2021-01-12,1,Vente,37000.00,32,,"PL DU 14 JUILLET",5040,18000,18033,Bourges,18,,,18033000AK0028,,,,,,,,,,,,,0,1,Maison,40.00,3,S,sols,,,60.00,2.4039370,47.1250820,000AK
2021-265320,2021-01-25,1,Vente,539985.60,,,"LES VARENNES",B298,18000,18033,Bourges,18,,,18033000ZM0223,,,,,,,,,,,,,0,,,,,AB,"terrains a bâtir",,,10714.00,2.3492710,47.0411680,000ZM
2021-265322,2021-01-26,1,Vente,500.00,,,"LES CAYEUX",B032,18000,18033,Bourges,18,,,18033000BY0003,,,,,,,,,,,,,0,,,,,J,jardins,,,853.00,2.4219190,47.0880500,000BY
2021-265327,2021-01-29,1,Vente,450000.00,1,,"PL CUJAS",1680,18000,18033,Bourges,18,,,18033000IO0118,,,,,,,,,,,,,0,4,"Local industriel. commercial ou assimilé",20.00,0,S,sols,,,655.00,2.3951390,47.0849520,000IO
2021-265327,2021-01-29,1,Vente,450000.00,1,,"PL CUJAS",1680,18000,18033,Bourges,18,,,18033000IO0118,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,655.00,2.3951390,47.0849520,000IO
2021-265327,2021-01-29,1,Vente,450000.00,1,,"PL CUJAS",1680,18000,18033,Bourges,18,,,18033000IO0118,,,,,,,,,,,,,0,2,Appartement,111.00,4,S,sols,,,655.00,2.3951390,47.0849520,000IO
2021-265327,2021-01-29,1,Vente,450000.00,1,,"PL CUJAS",1680,18000,18033,Bourges,18,,,18033000IO0118,,,,,,,,,,,,,0,4,"Local industriel. commercial ou assimilé",189.00,0,S,sols,,,655.00,2.3951390,47.0849520,000IO
2021-265327,2021-01-29,1,Vente,450000.00,1,,"PL CUJAS",1680,18000,18033,Bourges,18,,,18033000IO0118,,,,,,,,,,,,,0,4,"Local industriel. commercial ou assimilé",83.00,0,S,sols,,,655.00,2.3951390,47.0849520,000IO
2021-265327,2021-01-29,1,Vente,450000.00,1,,"PL CUJAS",1680,18000,18033,Bourges,18,,,18033000IO0118,,,,,,,,,,,,,0,4,"Local industriel. commercial ou assimilé",164.00,0,S,sols,,,655.00,2.3951390,47.0849520,000IO
2021-265327,2021-01-29,1,Vente,450000.00,1,,"PL CUJAS",1680,18000,18033,Bourges,18,,,18033000IO0118,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,655.00,2.3951390,47.0849520,000IO
2021-265327,2021-01-29,1,Vente,450000.00,1,,"PL CUJAS",1680,18000,18033,Bourges,18,,,18033000IO0118,,,,,,,,,,,,,0,4,"Local industriel. commercial ou assimilé",382.00,0,S,sols,,,655.00,2.3951390,47.0849520,000IO
2021-265327,2021-01-29,1,Vente,450000.00,1,,"PL CUJAS",1680,18000,18033,Bourges,18,,,18033000IO0118,,,,,,,,,,,,,0,2,Appartement,148.00,6,S,sols,,,655.00,2.3951390,47.0849520,000IO
2021-265327,2021-01-29,1,Vente,450000.00,1,,"PL CUJAS",1680,18000,18033,Bourges,18,,,18033000IO0118,,,,,,,,,,,,,0,2,Appartement,119.00,5,S,sols,,,655.00,2.3951390,47.0849520,000IO
2021-265327,2021-01-29,1,Vente,450000.00,1,,"PL CUJAS",1680,18000,18033,Bourges,18,,,18033000IO0118,,,,,,,,,,,,,0,4,"Local industriel. commercial ou assimilé",136.00,0,S,sols,,,655.00,2.3951390,47.0849520,000IO
2021-265327,2021-01-29,1,Vente,450000.00,1,,"PL CUJAS",1680,18000,18033,Bourges,18,,,18033000IO0118,,,,,,,,,,,,,0,4,"Local industriel. commercial ou assimilé",444.00,0,S,sols,,,655.00,2.3951390,47.0849520,000IO
2021-265328,2021-01-29,1,Vente,306520.00,3,,"RUE LUIS BUNUEL",3606,18000,18033,Bourges,18,,,18033000ZW0267,,,,,,,,,,,,,0,1,Maison,129.00,5,S,sols,,,1037.00,2.4158770,47.0532340,000ZW
2021-265329,2021-01-27,1,Vente,199000.00,11,,"RUE DE FORLI",2153,18000,18033,Bourges,18,,,18033000DV0222,,,,,,,,,,,,,0,1,Maison,137.00,5,S,sols,,,709.00,2.3882060,47.0552260,000DV
2021-265330,2021-01-29,1,Vente,28000.00,,,"LES SABLES DE LAURAINE",B269,18000,18033,Bourges,18,,,18033000AB0703,,,,,,,,,,,,,0,,,,,AB,"terrains a bâtir",,,616.00,2.3937070,47.1277530,000AB
2021-265331,2021-01-26,1,Vente,64000.00,24,,"RUE BROCA",0760,18000,18033,Bourges,18,,,18033000HW0044,,,12,,,,,,,,,,1,2,Appartement,35.00,1,,,,,,2.4007900,47.0870420,000HW
2021-265331,2021-01-26,1,Vente,64000.00,24,,"RUE BROCA",0760,18000,18033,Bourges,18,,,18033000HW0044,,,4,,,,,,,,,,1,2,Appartement,46.00,2,,,,,,2.4007900,47.0870420,000HW
2021-265331,2021-01-26,1,Vente,64000.00,24,,"RUE BROCA",0760,18000,18033,Bourges,18,,,18033000HW0044,,,6,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.4007900,47.0870420,000HW
2021-265332,2021-01-29,1,Vente,130000.00,22,B,"RLE DES GATS",2413,18000,18033,Bourges,18,,,18033000ZR0261,,,,,,,,,,,,,0,1,Maison,75.00,3,S,sols,,,761.00,2.3439330,47.0786760,000ZR
2021-265332,2021-01-29,1,Vente,130000.00,20,,"RLE DES GATS",2413,18000,18033,Bourges,18,,,18033000ZR0263,,,,,,,,,,,,,0,,,,,S,sols,,,215.00,2.3438350,47.0789250,000ZR
2021-265335,2021-01-30,1,Vente,35000.00,15,,"RUE JEAN JACQUES ROUSSEAU",3060,18000,18033,Bourges,18,,,18033000DY0742,,,143,28.58,9,,,,,,,,2,2,Appartement,29.00,1,,,,,,2.3890960,47.0783710,000DY
2021-265335,2021-01-30,1,Vente,35000.00,8,,"RUE BARBES",0340,18000,18033,Bourges,18,,,18033000DY0742,,,135,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.3890960,47.0783710,000DY
2021-265337,2021-01-30,1,Vente,65000.00,26,,"RUE MOYENNE",4180,18000,18033,Bourges,18,,,18033000IO0388,,,1,,10,32.46,11,66.71,13,,14,,9,4,"Local industriel. commercial ou assimilé",250.00,0,,,,,,2.3961570,47.0828690,000IO
2021-265337,2021-01-30,1,Vente,65000.00,26,,"RUE MOYENNE",4180,18000,18033,Bourges,18,,,18033000IO0388,,,21,,3,,9,85.61,,,,,3,2,Appartement,90.00,3,,,,,,2.3961570,47.0828690,000IO
2021-265338,2021-01-26,1,Vente,158000.00,17,,"RUE DE PARASSY",4300,18000,18033,Bourges,18,,,18033000BI0053,,,,,,,,,,,,,0,1,Maison,97.00,5,S,sols,,,611.00,2.4053800,47.0957890,000BI
2021-265338,2021-01-26,1,Vente,158000.00,,,"AV DU GEN CHARLES DE GAULLE",2461,18000,18033,Bourges,18,,,18033000BI0309,,,,,,,,,,,,,0,,,,,S,sols,,,62.00,2.4051970,47.0959060,000BI
2021-265338,2021-01-26,1,Vente,158000.00,52,,"AV DU GEN CHARLES DE GAULLE",2461,18000,18033,Bourges,18,,,18033000BI0366,,,,,,,,,,,,,0,,,,,S,sols,,,75.00,2.4051820,47.0958060,000BI
2021-265339,2021-01-26,1,Vente,32000.00,2,,"AV MAL DE LATTRE DE TASSIGNY",3745,18000,18033,Bourges,18,,,18033000BK0222,,,6,77.29,70,,,,,,,,2,4,"Local industriel. commercial ou assimilé",77.00,0,,,,,,2.4109080,47.1024500,000BK
2021-265341,2021-01-29,1,Vente,231700.00,84,B,"BD MAL JOFFRE",3760,18000,18033,Bourges,18,,,18033000DN0189,,,,,,,,,,,,,0,1,Maison,46.00,3,S,sols,,,308.00,2.3989230,47.0730220,000DN
2021-265343,2021-02-04,1,Vente,7500.00,63,,"AV ERNEST RENAN",1978,18000,18033,Bourges,18,,,18033000BT0390,,,25,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.4133560,47.0829040,000BT
2021-265344,2021-01-28,1,Vente,108500.00,20,,"BD DE LA LIBERTE",3450,18000,18033,Bourges,18,,,18033000DN0462,,,,,,,,,,,,,0,1,Maison,91.00,4,S,sols,,,204.00,2.4016180,47.0748010,000DN
2021-265353,2021-01-14,1,Vente,133000.00,38,,"RUE DES MESANGES",3943,18000,18033,Bourges,18,,,18033000AE0348,,,,,,,,,,,,,0,1,Maison,88.00,4,S,sols,,,254.00,2.3961000,47.1194150,000AE
2021-265353,2021-01-14,1,Vente,133000.00,9038,,"RUE DES MESANGES",3943,18000,18033,Bourges,18,,,18033000AE0358,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,15.00,2.3964640,47.1189390,000AE
2021-265359,2021-02-04,1,"Vente en l'état futur d'achèvement",202077.60,,,"RUE RANCHOT",5110,18000,18033,Bourges,18,,,18033000DK0375,,,167,45.30,,,,,,,,,1,,,,,,,,,,2.4040720,47.0742890,000DK
2021-265360,2021-01-29,1,Vente,95000.00,3,,"RUE DE LA CHAPPE",1080,18000,18033,Bourges,18,,,18033000IM0462,,,6,65.45,,,,,,,,,1,2,Appartement,60.00,3,,,,,,2.3922480,47.0821010,000IM
2021-265363,2021-01-26,1,Vente,102000.00,4,,"RUE MIREBEAU",4020,18000,18033,Bourges,18,,,18033000IO0637,,,10,92.86,12,,13,,,,,,3,2,Appartement,126.00,5,,,,,,2.3945680,47.0863780,000IO
2021-265364,2021-01-29,1,Vente,60000.00,29,,"AV D ORLEANS",4280,18000,18033,Bourges,18,,,18033000HR0225,,,51,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.3847640,47.0886060,000HR
2021-265364,2021-01-29,1,Vente,60000.00,29,,"AV D ORLEANS",4280,18000,18033,Bourges,18,,,18033000HR0225,,,10,,44,63.97,,,,,,,2,2,Appartement,64.00,2,,,,,,2.3847640,47.0886060,000HR
2021-265374,2021-01-21,1,Vente,200000.00,107,B,"RUE DE LAZENAY",3390,18000,18033,Bourges,18,,,18033000DM0063,,,,,,,,,,,,,0,1,Maison,100.00,4,VE,vergers,,,1935.00,,,000DM
2021-265374,2021-01-21,1,Vente,200000.00,107,B,"RUE DE LAZENAY",3390,18000,18033,Bourges,18,,,18033000DM0063,,,,,,,,,,,,,0,1,Maison,100.00,4,T,terres,,,548.00,,,000DM
2021-265374,2021-01-21,1,Vente,200000.00,107,B,"RUE DE LAZENAY",3390,18000,18033,Bourges,18,,,18033000DM0063,,,,,,,,,,,,,0,1,Maison,100.00,4,T,terres,,,1395.00,,,000DM
